val_geracaoverificada;val_geracaoprogramada;val_fatorcapacidade
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.147;3.0;0.0041200156610883
92.036;84.5;0.3305926428804908
235.104;155.0;0.8444918587484778
233.58;187.5;0.8390176618282524
208.915;196.5;0.7504211611475698
238.503;199.0;0.8567010420370909
245.482;198.0;0.8817695592984119
229.352;182.5;0.8238307165666297
215.535;156.5;0.7742001530188902
212.19;135.0;0.7621849373376868
211.117;101.5;0.7583307291386042
194.622;51.5;0.6990808090604425
11.576;9.5;0.0415809078402425
0.046;0.0;0.0001652316655711
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.222;3.0;0.0043894151158238
104.418;88.0;0.3750686968609575
244.965;163.5;0.8799124990571019
272.111;197.5;0.9774207337004348
272.725;206.0;0.9796262172365364
270.286;211.5;0.9708653469685375
240.831;217.0;0.8650632011120809
245.005;215.5;0.880056178766294
250.661;197.0;0.9003724896460809
245.06;161.5;0.8802537383664335
261.987;116.5;0.9410553993038718
169.664;59.5;0.6094318545099264
10.262;10.5;0.0368610293932765
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.485;3.0;0.0053341092037629
105.582;90.0;0.3792497763984525
246.847;167.0;0.8866726293745981
266.269;201.0;0.956436312172904
269.407;209.5;0.9677079853590376
260.187;217.0;0.9345898123902197
238.694;221.5;0.8573871126484839
231.22;221.0;0.8305405589859086
243.513;209.5;0.8746969256134225
181.856;170.5;0.6532254298717299
142.677;112.0;0.5124947467106326
138.719;51.0;0.4982776394860576
6.663;11.0;0.0239334475587021
0.002;0.0;7.1839854596e-06
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.176;3.0;0.0042241834502526
109.158;92.5;0.3920947424002413
240.999;169.5;0.8656666558906884
272.796;200.0;0.9798812487203524
272.305;204.5;0.9781175802900174
271.268;208.5;0.974392683829208
257.786;211.0;0.9259654378459536
254.76;214.0;0.9150960678455586
224.763;208.0;0.8073470619295466
183.41;182.0;0.6588073865738495
172.865;135.0;0.6209298232380377
54.179;68.5;0.194610574108198
2.183;10.5;0.007841320129168
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.318;2.5;0.0011422536880785
99.644;80.0;0.3579205235688602
89.463;176.5;0.3213504455866981
40.996;223.5;0.147257333951156
40.769;230.0;0.1464419516014899
245.377;229.0;0.8813924000617822
206.319;227.0;0.7410963480209916
135.861;225.5;0.48801172426427
175.419;213.0;0.6301037726699641
150.944;174.5;0.5421897506079447
104.341;119.0;0.3747921134207624
46.114;55.0;0.1656411527423068
3.812;9.0;0.0136926762860231
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.386;2.0;0.0013865091937053
3.601;78.5;0.0129347658200339
0.0;166.0;0.0
93.241;200.0;0.3349209941199079
202.895;198.0;0.7287973649141334
232.198;196.0;0.8340535278756595
164.326;193.0;0.5902577973182181
202.712;182.0;0.7281400302445787
161.977;161.5;0.5818202063959022
79.22;129.5;0.2845576640552879
38.194;87.0;0.1371925703222376
29.028;42.0;0.1042683649608293
6.751;9.0;0.0242495429189251
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;1.5;0.0
0.0;71.0;0.0
0.0;158.5;0.0
0.0;201.5;0.0
7.264;209.0;0.0260922351893159
69.079;212.5;0.248131265782318
134.04;213.5;0.481470705503292
170.697;203.0;0.6131423829998168
223.016;181.5;0.8010718506305743
233.868;144.5;0.8400521557344367
175.32;96.5;0.6297481653897132
171.032;46.5;0.614345700564302
26.173;9.0;0.0940132257172311
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;3.0;0.0
0.0;91.0;0.0
0.0;181.0;0.0
0.0;219.5;0.0
179.807;224.0;0.645865436768356
236.954;224.5;0.8511370452986203
194.391;221.5;0.698251058739857
217.653;220.0;0.7818079936206209
236.167;211.5;0.8483101470202624
229.358;178.0;0.8238522685230085
205.194;122.5;0.737055356199959
124.08;54.0;0.4456944579144171
7.298;8.0;0.0262143629421294
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.368;1.0;0.0049138460543755
72.593;58.0;0.2607535282348588
244.367;145.5;0.8777644874046774
255.2;190.5;0.9166765446466736
219.368;197.5;0.7879682611522394
226.04;202.0;0.8119340366455098
221.787;211.5;0.7966572915656418
202.71;213.5;0.7281328462591191
206.873;203.5;0.7430863119933045
204.975;162.0;0.7362687097921313
215.27;103.5;0.7732482749454915
154.684;44.5;0.5556238034174218
16.309;9.0;0.0585818094304177
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.234;2.0;0.0044325190285814
108.582;74.0;0.3900257545878727
247.551;151.5;0.889201392256382
271.886;186.0;0.9766125353362284
271.572;196.0;0.9754846496190692
270.087;205.0;0.970150540415306
266.206;210.0;0.9562100166309264
261.362;214.5;0.9388104038477426
249.954;207.5;0.8978329507861076
251.389;176.5;0.9029874603533802
232.961;130.0;0.8367942183285021
174.282;70.5;0.6260196769361738
23.943;10.5;0.0860030819297621
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.716;3.0;0.0061638595243483
113.408;91.0;0.4073607115019199
254.921;175.0;0.9156743786750576
272.051;207.5;0.9772052141366464
271.345;208.5;0.974669267269403
264.416;212.5;0.9497803496445724
245.624;212.0;0.8822796222660445
252.01;204.0;0.90521808783859
245.876;180.5;0.8831848044339558
223.605;142.0;0.8031875343484304
126.953;97.5;0.4560142530271518
63.5;56.0;0.2280915383427263
8.781;10.0;0.0315412881604327
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.595;3.0;0.0021372356742349
118.411;95.0;0.4253314511291429
180.408;179.5;0.6480242243989698
142.753;216.0;0.512767738158098
250.784;221.5;0.9008143047518472
250.636;218.5;0.9002826898278357
138.189;213.0;0.4963738833392601
187.335;208.0;0.6729059580383409
111.91;189.5;0.4019799063926694
157.806;161.5;0.5668380047198784
26.014;121.0;0.0934420988731918
31.251;63.5;0.1122533647991896
5.617;10.0;0.0201762231633243
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.429;2.0;0.0051329576108937
38.678;73.5;0.1389310948034641
113.748;156.0;0.4085819890300542
151.976;201.5;0.5458966871051052
225.597;215.0;0.8103427838662054
257.777;214.0;0.9259331099113856
238.611;210.0;0.85708897725191
269.658;204.0;0.9686095755342192
226.766;186.0;0.8145418233673495
138.847;156.5;0.4987374145554729
109.162;120.0;0.3921091103711606
58.413;70.5;0.2098190713261996
4.929;9.5;0.0177049321652172
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.347;2.5;0.0048384142070496
69.223;94.0;0.2486485127354102
202.702;171.0;0.7281041103172807
182.585;202.5;0.655843992571759
254.681;212.0;0.914812300419904
271.804;213.5;0.9763179919323844
224.189;206.0;0.8052852581026376
187.904;201.5;0.6749498019016009
237.311;180.0;0.8524193867031613
227.618;139.5;0.8176022011731447
132.373;97.5;0.4754828536227042
33.323;58.0;0.1196959737353491
0.577;9.5;0.0020725798050984
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.411;2.0;0.0086602944715639
69.997;77.5;0.2514287151082806
69.554;169.0;0.2498374623289762
204.752;214.5;0.7354676954133844
273.183;225.0;0.9812713499067875
261.098;222.0;0.9378621177670736
239.814;214.0;0.8614101445058675
233.797;206.5;0.8397971242506205
244.814;182.5;0.879370108154901
190.268;144.5;0.683441272714864
108.07;105.0;0.3881866543102116
131.681;64.5;0.472997194653678
10.372;10.0;0.0372561485935552
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.791;1.5;0.0028412662492771
110.351;72.5;0.3963799897269007
241.738;142.5;0.8683211385180156
263.516;175.5;0.9465475561877462
252.499;191.5;0.9069745722834656
227.837;207.0;0.8183888475809724
243.533;210.5;0.8747687654680186
237.756;195.5;0.8540178234679253
206.423;168.5;0.7414699152648915
163.447;136.5;0.5871004357087181
105.936;96.5;0.3805213418248041
50.088;52.5;0.1799157318505587
7.887;8.0;0.0283300466599855
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.19;2.5;0.0006824786186632
10.809;83.0;0.0388258494164807
28.721;150.5;0.1031656231927786
137.83;179.0;0.4950843579492595
183.777;189.0;0.6601256479056886
88.665;202.0;0.3184840353883123
115.6;208.5;0.4152343595656562
243.543;207.0;0.8748046853953168
252.894;192.5;0.9083934094117392
212.57;146.5;0.7635498945750133
65.487;82.0;0.2352288278968523
0.063;24.0;0.0002262955419778
0.0;5.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.001;1.0;3.5919927298e-06
12.499;69.5;0.0448963171298541
94.25;144.5;0.3385453147842828
189.141;180.0;0.6793930969083718
184.431;193.0;0.6624748111509822
186.896;202.0;0.6713290732299557
80.194;201.0;0.2880562649741196
107.755;183.0;0.3870551766003225
101.959;162.0;0.3662359867383628
75.99;131.5;0.2729555275380122
84.922;84.5;0.3050392066006458
25.999;34.5;0.0933882189822447
2.434;5.5;0.0087429103043495
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.059;0.0;0.0002119275710585
15.875;22.5;0.0570228845856815
72.543;77.0;0.2605739285983685
90.965;116.0;0.3267456186668678
145.799;136.5;0.5237089480130892
208.045;152.5;0.7472961274726378
239.514;160.0;0.8603325466869255
184.474;148.0;0.6626292668383639
9.99;125.0;0.035884007370769
16.931;98.5;0.0608160289083574
21.884;66.5;0.0786071688990901
16.99;30.5;0.061027956479416
3.542;3.5;0.0127228382489753
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.169;0.0;0.0006070467713373
17.428;29.5;0.0626012492950714
78.992;97.0;0.283738689712892
112.309;145.5;0.4034131114918623
155.591;172.5;0.5588817408233565
213.109;192.0;0.7654859786563791
220.474;203.5;0.7919410051114056
226.577;193.0;0.813862936741416
241.552;165.0;0.8676530278702715
113.602;121.0;0.4080575580915024
137.354;67.0;0.4933745694098715
62.158;26.0;0.2232710840993257
11.526;2.5;0.0414013082037521
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.346;2.5;0.0012428294845131
46.79;90.5;0.1680693398276561
117.471;150.5;0.4219549779631246
187.721;168.5;0.6742924672320463
179.158;174.5;0.6435342334867113
186.258;193.5;0.669037381868339
229.137;205.0;0.8230584381297212
211.857;194.0;0.7609888037586611
165.299;174.0;0.5937528062443201
18.607;143.5;0.0668362087235135
6.07;95.0;0.0218033958699267
0.675;38.5;0.0024245950926195
0.0;4.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
38.438;22.0;0.1380690165483105
61.773;75.0;0.2218881668983501
138.573;114.5;0.4977532085475058
199.471;135.5;0.7164983818072752
198.461;152.5;0.7128704691501704
189.765;164.5;0.6816345003717712
119.26;159.5;0.4283810529567488
46.888;140.0;0.1684213551151772
50.273;119.0;0.1805802505055729
62.33;91.5;0.2238889068488525
36.475;48.5;0.1310179348196999
6.686;5.0;0.0240160633914876
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.668;2.5;0.0059914438733176
27.055;80.0;0.0971813633049206
78.977;140.5;0.2836848098219449
105.127;168.5;0.3776154197063905
128.337;184.5;0.4609855709652043
74.249;202.0;0.2667018681954187
170.831;210.5;0.6136237100256109
245.756;197.0;0.882753765306379
83.747;175.5;0.3008186151431229
73.681;146.5;0.2646616163248885
180.118;101.5;0.6469825465073258
48.129;46.5;0.1728790180928673
3.005;5.0;0.0107939381530691
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.417;3.0;0.0014978609683294
23.672;96.0;0.0850296518999845
78.157;165.5;0.2807393757835034
172.549;190.0;0.6197947535354188
141.342;198.5;0.5076994364163406
206.466;211.5;0.7416243709522731
143.537;215.0;0.5155838604582664
233.609;203.0;0.8391218296174168
242.15;184.0;0.869801039522696
135.272;155.0;0.4858960405464139
16.133;112.5;0.0579496187099717
5.461;58.5;0.0196158722974744
0.305;7.0;0.001095557782591
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.441;0.0;0.0015840687938447
129.472;16.5;0.4650624827135349
257.667;78.0;0.9255379907111068
260.008;136.5;0.9339468456915844
213.51;172.0;0.7669263677410316
193.63;190.0;0.6955175522724742
243.045;199.0;0.873015873015873
233.186;184.0;0.8376024166927086
202.277;159.0;0.7265775134071129
203.244;136.0;0.7300509703768359
169.696;108.5;0.6095467982772802
155.025;63.5;0.5568486729382859
17.688;11.0;0.0635351674048211
0.046;0.0;0.0001652316655711
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.857;2.5;0.006670330499251
112.382;85.5;0.4036753269611382
263.329;155.5;0.9458758535472724
216.025;132.5;0.7759602294564955
192.996;118.5;0.6932402288817767
202.071;113.5;0.7258375629047726
215.521;116.0;0.7741498651206729
221.688;210.0;0.796301684285391
145.451;181.0;0.5224589345431164
115.775;142.0;0.4158629582933724
193.159;104.5;0.6938257236967352
86.324;61.5;0.3100751804078348
16.895;9.0;0.0606867171700844
0.018;0.0;6.46558691365e-05
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.154;3.0;0.0077371523400036
98.723;94.0;0.3546122982647083
217.103;164.0;0.7798323976192272
250.581;191.5;0.9000851302276964
235.374;201.0;0.8454616967855257
222.923;210.0;0.8007377953067022
235.989;217.5;0.8476707723143568
212.103;217.5;0.7618724339701936
217.839;185.0;0.7824761042683649
229.827;140.5;0.8255369131132878
134.594;96.5;0.4834606694756049
106.084;50.0;0.3810529567488155
11.834;9.0;0.0425076419645326
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.762;3.0;0.0063290911899194
66.103;87.5;0.2374414954184132
159.558;153.0;0.5731311759824999
171.202;177.0;0.6149563393283691
163.922;184.0;0.5888066322553763
170.424;193.5;0.6121617689845795
167.672;203.0;0.6022766049921514
209.67;202.0;0.7531331156585739
241.98;179.0;0.8691904007586287
146.38;143.0;0.5257958957891069
43.091;98.5;0.1547825587201011
24.448;46.0;0.0878170382583145
5.406;6.5;0.0194183126973351
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.744;3.0;0.0062644353207829
94.422;89.5;0.3391631375338096
231.142;164.5;0.8302603835529836
261.345;193.5;0.9387493399713358
241.109;198.0;0.8660617750909672
230.179;202.0;0.8268012945541798
254.558;200.5;0.9143704853141376
234.02;182.5;0.8405981386293674
215.266;148.0;0.7732339069745722
191.095;121.0;0.6864118507024141
6.654;93.0;0.0239011196241338
0.0;50.0;0.0
0.0;7.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.614;0.5;0.0022054835361013
56.677;57.0;0.2035833719472551
112.101;125.0;0.4026659770040625
110.191;148.0;0.3958052708901317
170.625;149.0;0.6128837595232707
143.708;163.0;0.5161980912150633
201.838;174.5;0.7250006285987277
211.536;159.0;0.7598357740923932
150.499;124.5;0.5405913138431807
196.142;102.0;0.7045406380097486
175.059;81.0;0.6288106552872336
10.443;46.0;0.0375111800773715
2.621;6.0;0.0094146129448233
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.65;3.0;0.0095187807339877
62.423;86.5;0.2242229621727245
196.188;167.5;0.7047058696753197
170.184;196.5;0.6112996907294259
221.074;205.0;0.7940962007492895
220.021;210.0;0.7903138324048032
130.846;207.0;0.4699978807242894
213.8;184.5;0.7679680456326756
255.334;144.5;0.9171578716724677
227.727;111.0;0.8179937283806937
56.684;76.5;0.2036085158963638
7.22;32.5;0.0259341875092044
2.238;3.0;0.0080388797293074
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;3.0;0.0
7.325;91.0;0.0263113467458341
69.321;160.0;0.2490005280229312
207.9;181.0;0.746775288526816
242.896;178.5;0.8724806660991318
236.298;188.5;0.848780698067867
234.336;205.0;0.8417332083319863
236.241;206.0;0.8485759544822681
255.641;178.0;0.9182606134405183
221.444;149.0;0.7954252380593181
78.654;116.0;0.2825245961702173
9.216;63.0;0.0331038049978986
3.565;7.5;0.0128054540817609
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.59;3.0;0.0057112684403926
122.195;88.0;0.4389235516187315
216.076;160.5;0.7761434210857157
208.841;187.0;0.7501553536855641
187.316;190.0;0.6728377101764746
213.365;193.0;0.7664055287952097
222.418;194.5;0.7989238389781499
251.859;189.5;0.9046756969363894
216.024;175.5;0.7759566374637658
157.637;156.0;0.5662309579485411
193.379;119.5;0.6946159620972927
25.626;59.0;0.0920484056940268
0.0;7.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.276;2.5;0.0045833827232333
120.873;84.0;0.434174937229927
249.19;165.0;0.8950886683405352
272.881;199.0;0.980186568102386
258.516;208.5;0.9285875925387128
233.011;212.0;0.8369738179649924
237.223;216.5;0.8521032913429383
259.794;224.5;0.9331781592474055
218.286;214.5;0.7840817250185885
202.283;167.5;0.7265990653634917
215.754;106.0;0.7749867994267179
99.579;45.5;0.3576870440414228
10.513;7.5;0.0377626195684579
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.5;0.0
18.254;39.0;0.0655682352898917
94.304;120.5;0.3387392823916924
173.493;175.0;0.6231855946723563
251.709;199.5;0.9041368980269184
267.096;207.5;0.9594068901604544
249.647;211.0;0.8967302090180569
260.269;207.5;0.9348843557940638
256.188;182.5;0.9202254334637228
236.894;136.0;0.8509215257348319
59.882;86.5;0.2150957086462856
23.011;41.5;0.0826553447055823
1.443;6.5;0.005183245509111
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
2.425;2.0;0.0087105823697812
42.054;82.0;0.1510576622592915
98.215;154.0;0.3527875659579665
262.776;167.0;0.9438894815676891
266.895;158.0;0.9586848996217632
176.199;158.0;0.6329055269992133
228.856;162.0;0.8220490881726455
218.004;151.0;0.783068783068783
201.433;127.0;0.7235458715431559
122.415;98.0;0.439713790019289
152.899;57.0;0.5492120963947168
59.945;14.5;0.2153220041882635
4.428;4.0;0.0159053438075841
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.017;0.5;6.10638764067e-05
97.199;34.0;0.3491381013444828
252.792;112.0;0.908027026153299
263.968;164.5;0.9481711369016188
173.328;186.5;0.6225929158719382
185.934;195.0;0.6678735762238817
227.513;204.5;0.8172250419365151
243.42;213.5;0.8743628702895505
208.861;197.0;0.7502271935401602
73.903;152.0;0.2654590387109056
16.135;93.0;0.0579568026954313
0.056;32.0;0.0002011515928691
0.0;5.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.5;0.0
14.451;47.0;0.0519078869384368
62.695;127.5;0.2251999841952319
66.192;170.5;0.237761182771366
150.218;186.0;0.539581963886105
198.112;192.5;0.7116168636874678
168.599;203.5;0.6056063822526823
144.58;209.0;0.5193303088754548
173.573;188.0;0.6234729540907409
118.266;141.5;0.4248106121833209
61.111;88.5;0.2195102677112181
24.583;34.0;0.0883019572768384
3.265;4.5;0.0117278562628189
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.233;2.5;0.0008369343060449
15.275;79.0;0.0548676889477975
54.041;161.5;0.1941148791114846
83.328;191.5;0.2993135701893339
154.153;194.5;0.5537164552778945
187.44;196.0;0.6732831172749706
176.133;202.0;0.6326684554790462
221.466;207.5;0.795504261899374
153.199;184.0;0.5502896942136589
205.376;135.0;0.7377090988767838
59.546;79.5;0.2138887990890706
3.321;28.0;0.0119290078556881
0.0;3.5;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.726;1.5;0.0026077867218396
24.53;67.0;0.0881115816621587
116.958;151.0;0.4201122856927337
158.722;187.5;0.5701282700603812
161.007;196.0;0.5783359734479897
171.376;200.0;0.6155813460633555
155.744;204.0;0.559431315711017
153.629;200.5;0.5518342510874757
106.201;173.5;0.3814732198982029
17.412;126.5;0.0625437774113945
2.115;70.5;0.0075970646235412
